Threads/Proc,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose
54,1024,MPI DT,0.0102894,0.014238200000000001
55,1024,MPI DT,0.010007,0.014066600000000002
56,1024,MPI DT,0.009981,0.0147862
57,1024,MPI DT,0.0101318,0.015171399999999998
58,1024,MPI DT,0.009958400000000001,0.0149624
59,1024,MPI DT,0.009778799999999999,0.0152528
60,1024,MPI DT,0.009761200000000001,0.015193800000000002
61,1024,MPI DT,0.009641,0.0149698
62,1024,MPI DT,0.010073599999999999,0.016218000000000003
63,1024,MPI DT,0.009847400000000001,0.0154794
64,1024,MPI DT,0.009783,0.0157726
65,1024,MPI DT,0.026978199999999997,0.031076
66,1024,MPI DT,0.0284924,0.0327934
67,1024,MPI DT,0.028887999999999997,0.031842800000000004
68,1024,MPI DT,0.029592399999999998,0.031153999999999998
69,1024,MPI DT,0.028844599999999998,0.029007999999999996
70,1024,MPI DT,0.0288396,0.030564200000000003
71,1024,MPI DT,0.0310454,0.031891
72,1024,MPI DT,0.033402,0.030859599999999997
73,1024,MPI DT,0.0304508,0.0304394
74,1024,MPI DT,0.029826200000000004,0.0293516
75,1024,MPI DT,0.030901799999999997,0.030547599999999998
76,1024,MPI DT,0.029017599999999998,0.028847
77,1024,MPI DT,0.030414200000000002,0.0304042
78,1024,MPI DT,0.0317056,0.030057199999999996
79,1024,MPI DT,0.0315058,0.030428200000000006
80,1024,MPI DT,0.0343748,0.032677199999999997
81,1024,MPI DT,0.030617,0.031135799999999998
82,1024,MPI DT,0.0329584,0.032225399999999994
83,1024,MPI DT,0.033110999999999995,0.0300842
84,1024,MPI DT,0.032719000000000005,0.031562400000000004
85,1024,MPI DT,0.0340306,0.0318876
86,1024,MPI DT,0.0350052,0.0341792
87,1024,MPI DT,0.039302800000000006,0.0347648
88,1024,MPI DT,0.0435926,0.03215320000000001
89,1024,MPI DT,0.0345088,0.0331754
90,1024,MPI DT,0.0416552,0.036225999999999994
91,1024,MPI DT,0.0430016,0.038145200000000004
92,1024,MPI DT,0.046218800000000004,0.036646
93,1024,MPI DT,0.0369194,0.0341386
94,1024,MPI DT,0.0510506,0.038209400000000004
95,1024,MPI DT,0.0533072,0.046660400000000005
96,1024,MPI DT,0.0462826,0.0408692
1,2048,SEQ,0.0237918,0.08181240000000001
1,2048,OMP,0.016708800000000003,0.0234918
2,2048,OMP,0.010726200000000002,0.030975600000000002
3,2048,OMP,0.008161199999999999,0.025776
4,2048,OMP,0.006579,0.021446399999999997
5,2048,OMP,0.0055468,0.0175074
6,2048,OMP,0.0048974,0.015305800000000003
7,2048,OMP,0.0043548,0.0140126
8,2048,OMP,0.0039604,0.0127398
9,2048,OMP,0.0037148,0.0123594
10,2048,OMP,0.003437,0.011188800000000002
11,2048,OMP,0.0032538,0.0106528
12,2048,OMP,0.003128,0.0104976
13,2048,OMP,0.0030336,0.010183
14,2048,OMP,0.0029036,0.009466200000000001
15,2048,OMP,0.0027694000000000004,0.0092906
16,2048,OMP,0.0027118,0.0090422
17,2048,OMP,0.0024573999999999998,0.008621400000000001
18,2048,OMP,0.0024808,0.0084786
19,2048,OMP,0.0023970000000000007,0.008299
20,2048,OMP,0.0023532,0.0081396
21,2048,OMP,0.0023030000000000004,0.008028400000000002
22,2048,OMP,0.0022630000000000003,0.0079018
23,2048,OMP,0.002287,0.007818
24,2048,OMP,0.0022416,0.007639
25,2048,OMP,0.0021915999999999997,0.0075202
26,2048,OMP,0.0021982,0.0074703999999999994
27,2048,OMP,0.002164,0.007388399999999999
28,2048,OMP,0.0021458,0.0071092
29,2048,OMP,0.0021832,0.007226399999999999
30,2048,OMP,0.0021578,0.007178399999999999
31,2048,OMP,0.0021458000000000007,0.006815399999999999
32,2048,OMP,0.0022598,0.007141
33,2048,OMP,0.0023968,0.007314000000000001
34,2048,OMP,0.0024742,0.007399
35,2048,OMP,0.0023958,0.0071221999999999995
36,2048,OMP,0.0024384,0.007325800000000002
37,2048,OMP,0.0024040000000000003,0.006980599999999999
38,2048,OMP,0.0026164,0.0068454
39,2048,OMP,0.0024445999999999995,0.006818599999999999
40,2048,OMP,0.0024992,0.006875399999999999
41,2048,OMP,0.0022370000000000003,0.0067922
42,2048,OMP,0.002277,0.0066692
43,2048,OMP,0.0022658,0.0066026
44,2048,OMP,0.0023642,0.0066587999999999994
45,2048,OMP,0.002297,0.006551799999999999
46,2048,OMP,0.0023196000000000002,0.006636400000000001
47,2048,OMP,0.0022892,0.006570799999999999
48,2048,OMP,0.0023468,0.0066996
49,2048,OMP,0.002475,0.0065352
50,2048,OMP,0.0025058,0.0066594
51,2048,OMP,0.002486,0.0064776
52,2048,OMP,0.0024877999999999996,0.0064748
53,2048,OMP,0.0025902,0.0064446
54,2048,OMP,0.0025236,0.0064892000000000005
55,2048,OMP,0.0025984,0.0063974
56,2048,OMP,0.0026266000000000006,0.006381599999999999
57,2048,OMP,0.0026234,0.0064843999999999995
58,2048,OMP,0.0026884,0.006356400000000001
59,2048,OMP,0.0028296000000000003,0.0064344
60,2048,OMP,0.0027398,0.006500000000000001
61,2048,OMP,0.0027368,0.0064924
62,2048,OMP,0.002833,0.0065134
63,2048,OMP,0.0027800000000000004,0.006377200000000001
64,2048,OMP,0.0027735999999999998,0.006500000000000001
65,2048,OMP,0.0027946,0.0064246
66,2048,OMP,0.0027566,0.0066438
67,2048,OMP,0.0028038,0.006744999999999999
68,2048,OMP,0.002942,0.006511
69,2048,OMP,0.0028924000000000003,0.0063856
70,2048,OMP,0.0029820000000000003,0.006436599999999999
71,2048,OMP,0.0028794,0.0063626
72,2048,OMP,0.002963,0.006550599999999999
73,2048,OMP,0.0028910000000000003,0.0065918
74,2048,OMP,0.0029654,0.0063846
75,2048,OMP,0.0030364,0.006356200000000001
76,2048,OMP,0.0030315999999999997,0.006491800000000001
77,2048,OMP,0.0031124,0.006341400000000001
78,2048,OMP,0.003136,0.0063798
79,2048,OMP,0.003099,0.006499199999999999
80,2048,OMP,0.0032748,0.006389000000000001
81,2048,OMP,0.003646200000000001,0.006400600000000001
82,2048,OMP,0.0031876,0.0063792
83,2048,OMP,0.0037922000000000003,0.0063658000000000005
84,2048,OMP,0.0038485999999999998,0.006469
85,2048,OMP,0.0047582,0.0063558
86,2048,OMP,0.0044244,0.0062916
87,2048,OMP,0.0046468,0.006541
88,2048,OMP,0.004867399999999999,0.0063892
89,2048,OMP,0.0045718,0.006455
90,2048,OMP,0.0059413999999999995,0.0063124
91,2048,OMP,0.007199800000000001,0.0063762
92,2048,OMP,0.0075098,0.009336
93,2048,OMP,0.008571200000000001,0.0092224
94,2048,OMP,0.0108872,0.014088599999999998
95,2048,OMP,0.0110294,0.013258
96,2048,OMP,0.011105,0.0129428
1,2048,MPI DT,0.028344799999999996,0.0742874
2,2048,MPI DT,0.0236636,0.04441440000000001
3,2048,MPI DT,0.025173799999999996,0.0402496
4,2048,MPI DT,0.0227948,0.034398599999999994
5,2048,MPI DT,0.027964,0.0359974
6,2048,MPI DT,0.029481799999999996,0.032005799999999994
7,2048,MPI DT,0.0302532,0.0322068
8,2048,MPI DT,0.0283258,0.029678
9,2048,MPI DT,0.029346600000000007,0.0316282
10,2048,MPI DT,0.030242800000000004,0.0309282
11,2048,MPI DT,0.0305506,0.0306116
12,2048,MPI DT,0.030697400000000003,0.031098400000000005
13,2048,MPI DT,0.030884,0.029789
14,2048,MPI DT,0.031299200000000006,0.0310196
15,2048,MPI DT,0.031389600000000004,0.029821599999999997
16,2048,MPI DT,0.0314464,0.029581000000000003
17,2048,MPI DT,0.0328586,0.030397599999999997
18,2048,MPI DT,0.0333246,0.029981200000000003
19,2048,MPI DT,0.0331182,0.031152999999999997
20,2048,MPI DT,0.032836,0.031042800000000002
21,2048,MPI DT,0.032949000000000006,0.0320642
22,2048,MPI DT,0.0323874,0.031107600000000003
23,2048,MPI DT,0.0324654,0.032903
24,2048,MPI DT,0.0328238,0.033422600000000004
25,2048,MPI DT,0.033216800000000005,0.030828199999999993
26,2048,MPI DT,0.032257799999999996,0.032318200000000005
27,2048,MPI DT,0.032927200000000004,0.0341204
28,2048,MPI DT,0.033557199999999995,0.034651799999999996
29,2048,MPI DT,0.033288200000000004,0.0350696
30,2048,MPI DT,0.033569800000000004,0.034668599999999994
31,2048,MPI DT,0.0334404,0.034823599999999996
32,2048,MPI DT,0.0333316,0.0361624
33,2048,MPI DT,0.033939399999999995,0.036774
34,2048,MPI DT,0.0338608,0.0359348
35,2048,MPI DT,0.0338266,0.0366096
36,2048,MPI DT,0.0342806,0.038418
37,2048,MPI DT,0.033673600000000005,0.03778859999999999
38,2048,MPI DT,0.0335008,0.0387384
39,2048,MPI DT,0.032386399999999996,0.0380012
40,2048,MPI DT,0.0335194,0.037985000000000005
41,2048,MPI DT,0.0329532,0.0391652
42,2048,MPI DT,0.03269300000000001,0.0398284
43,2048,MPI DT,0.0323396,0.0400914
44,2048,MPI DT,0.0329732,0.0409424
45,2048,MPI DT,0.033627000000000004,0.0414326
46,2048,MPI DT,0.033105800000000005,0.042238
47,2048,MPI DT,0.0326134,0.042517
48,2048,MPI DT,0.0325592,0.042496400000000004
49,2048,MPI DT,0.0330304,0.04346660000000001
50,2048,MPI DT,0.03416899999999999,0.0443862
51,2048,MPI DT,0.0347118,0.046511399999999994
52,2048,MPI DT,0.0336728,0.04504880000000001
53,2048,MPI DT,0.033412399999999995,0.0461592
54,2048,MPI DT,0.034759,0.0478306
55,2048,MPI DT,0.0347388,0.0483512
56,2048,MPI DT,0.0344316,0.0479322
57,2048,MPI DT,0.036187000000000004,0.050036399999999995
58,2048,MPI DT,0.0358804,0.050103999999999996
59,2048,MPI DT,0.0350638,0.04943460000000001
60,2048,MPI DT,0.0361724,0.050790800000000004
61,2048,MPI DT,0.03535819999999999,0.049298999999999996
62,2048,MPI DT,0.03669479999999999,0.0520884
63,2048,MPI DT,0.037458799999999993,0.051872400000000006
64,2048,MPI DT,0.0380946,0.053965
65,2048,MPI DT,0.0372254,0.05253019999999999
66,2048,MPI DT,0.0371836,0.0508962
67,2048,MPI DT,0.0367352,0.050634599999999995
68,2048,MPI DT,0.0368808,0.051115200000000006
69,2048,MPI DT,0.037879800000000005,0.0518776
70,2048,MPI DT,0.0375122,0.0527212
71,2048,MPI DT,0.0366208,0.051703
72,2048,MPI DT,0.037508799999999995,0.0527112
73,2048,MPI DT,0.036735199999999996,0.051372799999999996
74,2048,MPI DT,0.0377176,0.0534444
75,2048,MPI DT,0.03698,0.052136
76,2048,MPI DT,0.03827119999999999,0.053445200000000005
77,2048,MPI DT,0.0376742,0.052619400000000004
78,2048,MPI DT,0.04205,0.0528022
79,2048,MPI DT,0.03902100000000001,0.0549648
80,2048,MPI DT,0.0380578,0.053728599999999994
81,2048,MPI DT,0.05616620000000001,0.06337780000000001
82,2048,MPI DT,0.0443662,0.06029960000000001
83,2048,MPI DT,0.039450200000000005,0.055483199999999996
84,2048,MPI DT,0.0399582,0.0560712
85,2048,MPI DT,0.040178599999999995,0.05669299999999999
86,2048,MPI DT,0.039721,0.05592080000000001
87,2048,MPI DT,0.06490320000000001,0.0858036
88,2048,MPI DT,0.0425888,0.0581712
89,2048,MPI DT,0.0474586,0.0629078
90,2048,MPI DT,0.0599146,0.074308
91,2048,MPI DT,0.1640062,0.060749
92,2048,MPI DT,0.074782,0.1285498
93,2048,MPI DT,0.07381940000000001,0.0834632
94,2048,MPI DT,0.108115,0.07233900000000001
95,2048,MPI DT,0.6389038,0.5462811999999999
96,2048,MPI DT,0.0690218,0.0900456
1,4096,SEQ,0.26653460000000007,0.3644152
1,4096,OMP,0.0909152,0.12646200000000002
2,4096,OMP,0.0510578,0.13538959999999997
3,4096,OMP,0.036218600000000004,0.1078142
4,4096,OMP,0.029231599999999996,0.0920922
5,4096,OMP,0.0236536,0.0743268
6,4096,OMP,0.020419399999999997,0.066905
7,4096,OMP,0.017857599999999998,0.06141
8,4096,OMP,0.0156436,0.05512579999999999
9,4096,OMP,0.0147176,0.0513412
10,4096,OMP,0.0135266,0.0495366
11,4096,OMP,0.0127192,0.0462444
12,4096,OMP,0.011855599999999999,0.044086
13,4096,OMP,0.010901,0.04204
14,4096,OMP,0.0106156,0.040038000000000004
15,4096,OMP,0.0099846,0.037723
16,4096,OMP,0.009445600000000002,0.0368034
17,4096,OMP,0.009010400000000002,0.035054199999999994
18,4096,OMP,0.0090486,0.034734
19,4096,OMP,0.0084616,0.0334398
20,4096,OMP,0.0083968,0.03269099999999999
21,4096,OMP,0.007952200000000001,0.031645400000000004
22,4096,OMP,0.007920199999999999,0.0317808
23,4096,OMP,0.007821600000000001,0.030632800000000005
24,4096,OMP,0.0075532,0.0303388
25,4096,OMP,0.007631399999999999,0.030552000000000003
26,4096,OMP,0.0073214000000000005,0.029709999999999997
27,4096,OMP,0.0073555999999999995,0.029761199999999998
28,4096,OMP,0.007084999999999999,0.0287624
29,4096,OMP,0.007299,0.0289466
30,4096,OMP,0.0069172,0.028618199999999993
31,4096,OMP,0.007038600000000001,0.028766200000000002
32,4096,OMP,0.007004000000000001,0.027356000000000002
33,4096,OMP,0.006887,0.027369200000000003
34,4096,OMP,0.006714,0.027392800000000002
35,4096,OMP,0.006873800000000001,0.026567200000000003
36,4096,OMP,0.006704,0.0269872
37,4096,OMP,0.006769600000000001,0.0272164
38,4096,OMP,0.006761600000000001,0.026540200000000003
39,4096,OMP,0.006831000000000001,0.026528600000000003
40,4096,OMP,0.0064399999999999995,0.0263112
41,4096,OMP,0.0069765999999999995,0.0268092
42,4096,OMP,0.0068336000000000004,0.0260452
43,4096,OMP,0.0072109999999999995,0.0256826
44,4096,OMP,0.006961199999999999,0.025255400000000004
45,4096,OMP,0.0074843999999999996,0.026462599999999996
46,4096,OMP,0.0069316000000000004,0.0250764
47,4096,OMP,0.0075392,0.0258416
48,4096,OMP,0.007033199999999999,0.0253286
49,4096,OMP,0.0075861999999999995,0.0257214
50,4096,OMP,0.0069364000000000006,0.0253934
51,4096,OMP,0.0075918,0.0255062
52,4096,OMP,0.006695999999999999,0.024343800000000002
53,4096,OMP,0.006296600000000001,0.0245958
54,4096,OMP,0.0064344,0.024748600000000003
55,4096,OMP,0.006381,0.0243306
56,4096,OMP,0.006451800000000001,0.02407
57,4096,OMP,0.00676,0.024787600000000003
58,4096,OMP,0.0072658,0.024871200000000003
59,4096,OMP,0.0078088,0.024315800000000002
60,4096,OMP,0.0075242,0.024489599999999997
61,4096,OMP,0.0075179999999999995,0.024423800000000002
62,4096,OMP,0.0077176,0.025036400000000004
63,4096,OMP,0.007476399999999999,0.0248048
64,4096,OMP,0.0079402,0.024410599999999998
65,4096,OMP,0.0074796,0.0243914
66,4096,OMP,0.0074878,0.0237656
67,4096,OMP,0.0078386,0.0248168
68,4096,OMP,0.0075458,0.0244552
69,4096,OMP,0.0079344,0.024323400000000002
70,4096,OMP,0.007621599999999999,0.024626000000000002
71,4096,OMP,0.007348400000000001,0.024045
72,4096,OMP,0.006825600000000001,0.023872799999999996
73,4096,OMP,0.00679,0.0235188
74,4096,OMP,0.0068258,0.0239976
75,4096,OMP,0.006798799999999999,0.023658199999999997
76,4096,OMP,0.006874,0.023664800000000003
77,4096,OMP,0.007058199999999999,0.023437200000000002
78,4096,OMP,0.006958799999999999,0.0237514
79,4096,OMP,0.0070326,0.0237646
80,4096,OMP,0.0069758,0.0234342
81,4096,OMP,0.007015200000000001,0.0232848
82,4096,OMP,0.007068,0.023699599999999998
83,4096,OMP,0.0090108,0.0238822
84,4096,OMP,0.0085054,0.0237584
85,4096,OMP,0.0084948,0.0236268
86,4096,OMP,0.008643599999999998,0.024003000000000003
87,4096,OMP,0.0100932,0.0245052
88,4096,OMP,0.007649800000000001,0.024347799999999996
89,4096,OMP,0.011547199999999999,0.025563999999999996
90,4096,OMP,0.013128999999999998,0.0269814
91,4096,OMP,0.011492399999999998,0.025672800000000003
92,4096,OMP,0.0103696,0.024952000000000002
93,4096,OMP,0.0129938,0.0269976
94,4096,OMP,0.0134968,0.0257798
95,4096,OMP,0.0145518,0.029798800000000004
96,4096,OMP,0.015886199999999996,0.028802
1,4096,MPI DT,0.3434244,0.7191766
2,4096,MPI DT,0.26072819999999997,0.64054
3,4096,MPI DT,0.2115202,0.29030940000000005
4,4096,MPI DT,0.1968724,0.1671224
5,4096,MPI DT,0.1979226,0.18807780000000002
6,4096,MPI DT,0.1807048,0.136379
7,4096,MPI DT,0.1748336,0.13536040000000002
8,4096,MPI DT,0.162699,0.1419676
9,4096,MPI DT,0.1618134,0.1242948
10,4096,MPI DT,0.169411,0.1242124
11,4096,MPI DT,0.1565904,0.12244079999999999
12,4096,MPI DT,0.1524856,0.1232882
13,4096,MPI DT,0.1495178,0.1193022
14,4096,MPI DT,0.149717,0.1211302
15,4096,MPI DT,0.14856600000000003,0.1182806
16,4096,MPI DT,0.15283339999999998,0.11570939999999999
17,4096,MPI DT,0.14901720000000002,0.12016560000000001
18,4096,MPI DT,0.14637300000000003,0.1185854
19,4096,MPI DT,0.148051,0.11810499999999999
20,4096,MPI DT,0.14982479999999998,0.11981539999999999
21,4096,MPI DT,0.14148480000000002,0.12121040000000001
22,4096,MPI DT,0.14431500000000003,0.120152
23,4096,MPI DT,0.142965,0.12187859999999999
24,4096,MPI DT,0.14480579999999998,0.1215146
25,4096,MPI DT,0.1425458,0.1237528
26,4096,MPI DT,0.1376898,0.1227946
27,4096,MPI DT,0.1400856,0.1236128
28,4096,MPI DT,0.1480642,0.124893
29,4096,MPI DT,0.138228,0.12498640000000001
30,4096,MPI DT,0.14131080000000001,0.1238136
31,4096,MPI DT,0.13870200000000002,0.1264964
32,4096,MPI DT,0.14083039999999997,0.12416520000000002
33,4096,MPI DT,0.14278079999999999,0.13232919999999998
34,4096,MPI DT,0.1403924,0.12740559999999998
35,4096,MPI DT,0.1366252,0.1302642
36,4096,MPI DT,0.14186519999999997,0.12946459999999999
37,4096,MPI DT,0.14125320000000002,0.13427820000000001
38,4096,MPI DT,0.1393258,0.14010659999999997
39,4096,MPI DT,0.1416226,0.13499460000000002
40,4096,MPI DT,0.1412794,0.1349632
41,4096,MPI DT,0.1416848,0.1387404
42,4096,MPI DT,0.1403788,0.1379092
43,4096,MPI DT,0.1412224,0.1380254
44,4096,MPI DT,0.1391328,0.1394544
45,4096,MPI DT,0.14187520000000003,0.1440942
46,4096,MPI DT,0.14324940000000003,0.14970679999999997
47,4096,MPI DT,0.142032,0.1424334
48,4096,MPI DT,0.1444276,0.1494334
49,4096,MPI DT,0.1456194,0.1545432
50,4096,MPI DT,0.14272939999999998,0.15118900000000002
51,4096,MPI DT,0.1427544,0.15314060000000002
52,4096,MPI DT,0.14462959999999997,0.15451320000000002
53,4096,MPI DT,0.146034,0.15829
54,4096,MPI DT,0.1425788,0.1594556
55,4096,MPI DT,0.1446346,0.1628858
56,4096,MPI DT,0.1503058,0.1625916
57,4096,MPI DT,0.15013179999999998,0.16723000000000002
58,4096,MPI DT,0.15146500000000002,0.1704976
59,4096,MPI DT,0.1496674,0.1636044
60,4096,MPI DT,0.1527846,0.16690220000000003
61,4096,MPI DT,0.1497628,0.1737972
62,4096,MPI DT,0.1545416,0.17504760000000003
63,4096,MPI DT,0.1529922,0.1743422
64,4096,MPI DT,0.15552420000000003,0.17168619999999998
65,4096,MPI DT,0.1514058,0.1722164
66,4096,MPI DT,0.150849,0.1738332
67,4096,MPI DT,0.15370319999999998,0.17604920000000002
68,4096,MPI DT,0.1550284,0.178516
69,4096,MPI DT,0.15675080000000002,0.186033
70,4096,MPI DT,0.1533946,0.173688
71,4096,MPI DT,0.154779,0.1803836
72,4096,MPI DT,0.1560344,0.180384
73,4096,MPI DT,0.16010459999999999,0.1873982
74,4096,MPI DT,0.15975140000000002,0.18739099999999997
75,4096,MPI DT,0.15387220000000001,0.1811268
76,4096,MPI DT,0.1715856,0.189142
77,4096,MPI DT,0.1622068,0.1911994
78,4096,MPI DT,0.1586918,0.18719239999999998
79,4096,MPI DT,0.179585,0.19652199999999997
80,4096,MPI DT,0.16083879999999998,0.190047
81,4096,MPI DT,0.1620964,0.1910066
82,4096,MPI DT,0.16372040000000002,0.19522319999999999
83,4096,MPI DT,0.1648006,0.2015054
84,4096,MPI DT,0.16192860000000003,0.19239440000000002
85,4096,MPI DT,0.1739512,0.20262560000000002
86,4096,MPI DT,0.193953,0.20878259999999998
87,4096,MPI DT,0.1648112,0.195964
88,4096,MPI DT,0.1688606,0.20361279999999998
89,4096,MPI DT,0.43263799999999997,0.20713480000000004
90,4096,MPI DT,0.29067420000000005,0.20158039999999997
91,4096,MPI DT,0.182135,0.2095286
92,4096,MPI DT,0.19522399999999998,0.209007
93,4096,MPI DT,0.1827114,0.20945679999999997
94,4096,MPI DT,0.2175688,0.21386180000000002
95,4096,MPI DT,0.23916379999999998,0.233629
96,4096,MPI DT,0.5298149999999999,0.27143280000000003
